/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Dirichlet01|30|praffl_moji_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Dirichlet01|40|praffl_moji_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Dirichlet05|20|praffl_moji_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Dirichlet05|30|praffl_moji_Dirichlet05_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Dirichlet05|40|praffl_moji_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Dirichlet1|20|praffl_moji_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Dirichlet1|30|praffl_moji_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Dirichlet1|40|praffl_moji_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Uniform|20|praffl_moji_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Uniform|30|praffl_moji_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-praffl-paper|PraFFL|moji|Uniform|40|praffl_moji_Uniform_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet01|20|fedfact_bios_Dirichlet01_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet01|30|fedfact_bios_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet01|40|fedfact_bios_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet05|20|fedfact_bios_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet05|30|fedfact_bios_Dirichlet05_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet05|40|fedfact_bios_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet1|20|fedfact_bios_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet1|30|fedfact_bios_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Dirichlet1|40|fedfact_bios_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Uniform|20|fedfact_bios_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Uniform|30|fedfact_bios_Uniform_30c
